antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Ignite Me (Shatter Me, #3)",Shatter Me,0.027512325765414816,0.03463387911619697,0.010834499969566012,0.3938053097345133,11.370522730453986,1.0,0.009881641404801203,1.5925017760564928,0.9378558925646627,0.21115065243179124,0.37205721523507684,0.35331741760890867
Harry Potter and the Philosopher's Stone,Harry Potter and the Chamber of Secrets,0.0815527368689878,0.0496296926874946,0.0320933004171277,0.3935281837160751,7.9292891494215,1.0,0.0280458631484957,1.567047770060895,0.95148118490859,0.3238831615120274,0.3618573606335305,0.5200917076384834
Isla and the Happily Ever After,Fangirl,0.026781910037129465,0.08052833404345973,0.01053016008278045,0.3931818181818182,4.882527657527658,1.0,0.0083734574849886,1.5152342060707031,0.8170707679448695,0.10880503144654088,0.3400360181986688,0.2619726173297602
Legend,Prodigy,0.05257289879931389,0.04005145797598628,0.020668953687821612,0.3931484502446982,9.81608336156998,1.0,0.01856333244088511,1.5818506888729045,0.9479635672101887,0.28724672228843856,0.3678290833425517,0.45460420370907284
The Dream Thieves,Six of Crows,0.06638078902229845,0.10840480274442539,0.02607204116638079,0.39276485788113696,3.6231315212769437,1.0,0.018876044826399208,1.468286558884712,0.7754721177369293,0.17531718569780852,0.31893403644613866,0.3166355934975305
Winter,"Cress,Scarlet",0.08576329331046312,0.058147512864493996,0.03361921097770154,0.392,6.741474926253687,1.0,0.028632288776630016,1.54909948542024,0.9315579890492782,0.3048211508553655,0.3544636678200693,0.48508554572271384
Heir of Fire,"Throne of Glass,Crown of Midnight",0.07401372212692968,0.050171526586620926,0.028987993138936536,0.39165701042873696,7.806360242049697,1.0,0.02527461171147051,1.5613370905823734,0.9415899003284388,0.3045045045045045,0.35952331752587563,0.4847173941032574
Harry Potter and the Deathly Hallows,Harry Potter and the Chamber of Secrets,0.030555724633270435,0.03591210664069633,0.011930123561994035,0.39043824701195223,10.872050779931124,1.0,0.010832803120480275,1.581608243354152,0.9366407704539718,0.21875,0.3677321775465221,0.36132081842123037
Allegiant,Insurgent,0.034512143161482746,0.054111631870472944,0.013451822995921845,0.3897707231040564,7.203085725395436,1.0,0.01158431461010663,1.5500540599116814,0.8919538485500792,0.17894736842105263,0.35486121041676594,0.3191823244316683
The Winner's Crime,A Court of Mist and Fury,0.026721042059772354,0.07285896889646357,0.010408424128066224,0.3895216400911161,5.34624145785877,1.0,0.008461556555752175,1.518712360650942,0.8352720450281426,0.1167235494880546,0.34154746750636467,0.26618939147412946
Gemina,A Court of Mist and Fury,0.028790553289914176,0.07285896889646357,0.011199707833708685,0.38900634249471455,5.339168923012252,1.0,0.009102057807046851,1.5174315145743,0.8367967753714017,0.12382234185733514,0.34099167547568704,0.27136198494827624
The Winner's Curse,A Court of Thorns and Roses,0.034268671252054295,0.06987643800596506,0.013330087041207622,0.38898756660746003,5.566791578217736,1.0,0.010935514358916652,1.5222661784960514,0.8494736454334734,0.14678284182305631,0.3430846627703659,0.2898770585650541
The Winner's Crime,A Court of Thorns and Roses,0.026721042059772354,0.06987643800596506,0.010347556150709113,0.38724373576309795,5.54183565753653,1.0,0.008480384911764645,1.5179339915069938,0.8420549608211014,0.11997177134791814,0.341209824936322,0.2676636797282389
The Wrath & the Dawn,Six of Crows,0.05917667238421955,0.10840480274442539,0.022898799313893655,0.3869565217391305,3.5695514584479913,1.0,0.01648376381701085,1.454375144459448,0.7651306423033196,0.15826911677534086,0.31241949244692785,0.2990953494771602
"A Court of Thorns and Roses,A Court of Mist and Fury",Six of Crows,0.05214408233276158,0.10840480274442539,0.020154373927958835,0.3865131578947369,3.565461567288475,1.0,0.01450170496838674,1.4533240748830816,0.7591147457666275,0.14355528405620038,0.3119222221097184,0.28621543970686214
This Savage Song,Illuminae,0.027451457788057704,0.056911558828900116,0.010591028060137562,0.3858093126385809,6.779102884854809,1.0,0.009028722805293448,1.5354977868886859,0.8765504436416164,0.14356435643564358,0.3487453980469372,0.28595278466153645
The Wrath & the Dawn,A Court of Thorns and Roses,0.05917667238421955,0.09708404802744425,0.02281303602058319,0.3855072463768116,3.9708608593229893,1.0,0.017067925116729284,1.4693679407100555,0.7952241588474376,0.17095115681233933,0.3194352671688472,0.3102447892661443
Siege and Storm,Crown of Midnight,0.05471698113207547,0.09082332761578045,0.021012006861063463,0.38401253918495293,4.228126729836214,1.0,0.016042428557558497,1.4759662009698016,0.8076825939956822,0.168732782369146,0.3224777103005897,0.30768143484271254
The Winner's Curse,Scarlet,0.034268671252054295,0.07431980035303427,0.013147483109136283,0.3836589698046181,5.162271265290803,1.0,0.010600642303319842,1.5018961164300912,0.8348976497611944,0.1377551020408163,0.33417498783009414,0.2802815733543975
A Court of Thorns and Roses,Crown of Midnight,0.0925342640674214,0.0888737550012769,0.0354984251298203,0.3836246550137994,4.316512282037453,1.0,0.0272745576158688,1.478200340766585,0.846678229648926,0.2432905484247374,0.3235017118982623,0.3915249711850606
Empire of Storms,Six of Crows,0.03542516282183943,0.07797187899446101,0.013573558950636071,0.3831615120274914,4.914098736221433,1.0,0.010811392441732529,1.494764251880846,0.8257564417137986,0.13597560975609757,0.3309981833311101,0.2786221299403655
Eleanor & Park,Fangirl,0.0862347833489401,0.1047927130331148,0.0329445815953009,0.3820335636722606,3.6456119191373233,1.0,0.0239078046903426,1.4486341560662217,0.7941839040283021,0.2084006462035541,0.3096945865783611,0.3482060588466908
"Blue Lily, Lily Blue","The Raven Boys,The Raven King",0.05849056603773585,0.02993138936535163,0.022298456260720412,0.3812316715542522,12.736851834735187,1.0,0.02054775235444513,1.5677412143431995,0.9787343918606444,0.33722438391699094,0.36213962428808955,0.5631086724533438
Delirium,Divergent,0.031042668452127335,0.08125874977174509,0.01180838760727981,0.3803921568627451,4.681245501946096,1.0,0.00928589917928115,1.4827786000519303,0.8115750937575081,0.1175045427013931,0.3255904826486047,0.26285525446133506
Lola and the Boy Next Door,Fangirl,0.031712216203055574,0.08052833404345973,0.01205185951670826,0.38003838771593085,4.719312677086189,1.0,0.009498127577050184,1.4831106438494037,0.8139158113699225,0.12029161603888214,0.3257414717188553,0.26484912583075454
This Savage Song,A Court of Mist and Fury,0.027451457788057704,0.07285896889646357,0.010408424128066224,0.3791574279379157,5.203991130820398,1.0,0.008408339218923545,1.493359303670339,0.8306421329327826,0.11577522004062288,0.33036878831355154,0.26100728539752927
A Darker Shade of Magic,Six of Crows,0.0781303602058319,0.10840480274442539,0.029588336192109776,0.3787047200878156,3.493431199544248,1.0,0.021118629905645666,1.435058700883089,0.7742401382804737,0.1885245901639344,0.30316439363446807,0.32582387903124954
Gemina,A Court of Thorns and Roses,0.028790553289914176,0.06987643800596506,0.010895367946923125,0.3784355179704017,5.415781467539834,1.0,0.008883586634803004,1.4964232817114917,0.8395248245524355,0.12413314840499308,0.3317398812077567,0.2671794314590685
These Broken Stars,Scarlet,0.027512325765414816,0.07431980035303427,0.010408424128066224,0.37831858407079644,5.0904144289100035,1.0,0.008363713569932953,1.4889944848413825,0.8262853729429036,0.11384820239680424,0.3284058401958913,0.25918386205996824
Clockwork Princess,Clockwork Angel,0.06680960548885077,0.054802744425385935,0.02521440823327616,0.3774069319640565,6.886642921284662,1.0,0.02155305849850981,1.5181621898816997,0.9159881763568399,0.2615658362989324,0.3413088491698484,0.41875041433883575
A Court of Mist and Fury,A Court of Wings and Ruin,0.0938963139524985,0.0500553332765812,0.035413297012003,0.3771532184950136,7.534725948402934,1.0,0.0307132857236682,1.5251658914060129,0.9571544459861824,0.3262745098039215,0.3443336192903419,0.5423181058461463
Siege and Storm,Scarlet,0.05471698113207547,0.10334476843910806,0.02058319039451115,0.3761755485893417,3.6400057232794394,1.0,0.014928476649729766,1.437351853607661,0.7672571523619428,0.14971927635683097,0.30427612592555947,0.28767283653533476
A Court of Wings and Ruin,Empire of Storms,0.05360205831903945,0.04922813036020583,0.020154373927958835,0.37600000000000006,7.637909407665506,1.0,0.017515644813453805,1.523672868012491,0.9182967154797597,0.24377593360995853,0.3436911419808768,0.3927038327526133
Crown of Midnight,Queen of Shadows,0.0888737550012769,0.0595045543543032,0.0333702221843875,0.3754789272030651,6.31008720723091,1.0,0.0280818289992429,1.5059466951750116,0.9236081052994868,0.2901554404145077,0.3359658723619122,0.4681400358475983
The Wrath & the Dawn,A Court of Mist and Fury,0.05917667238421955,0.10042881646655231,0.02221269296740995,0.37536231884057975,3.7375957623237914,1.0,0.01626964979743387,1.4401487625013432,0.7785184585549216,0.16167290886392013,0.3056272893203508,0.29827039938613104
Attachments,Eleanor & Park,0.030981800474770223,0.06525047172682452,0.011625783675208473,0.37524557956778,5.75084853238718,1.0,0.00960420657928336,1.4961871380221585,0.8525253887237233,0.13741007194244603,0.33163440950179446,0.2767086106794124
The Darkest Minds,Crown of Midnight,0.03110353642948445,0.06494613184003896,0.01156491569785136,0.37181996086105673,5.72505167477629,1.0,0.009544861320210608,1.488512544017882,0.8518238207656343,0.13688760806916425,0.3281883958460032,0.274944657094071
The Winner's Curse,Cress,0.034268671252054295,0.06865907845882281,0.012721407267636497,0.37122557726465366,5.4067952206391805,1.0,0.010368551879462095,1.4812003921685954,0.8439692592929904,0.14102564102564105,0.3248719043775567,0.27825463260395805
Lady Midnight,A Court of Thorns and Roses,0.03165134822569846,0.06987643800596506,0.011747519629922697,0.3711538461538461,5.311573639774859,1.0,0.009535836157824466,1.4790955725899027,0.8382640646917686,0.1308474576271186,0.32391116670777687,0.2696361565264004
Illuminae,Six of Crows,0.0797598627787307,0.10840480274442539,0.029588336192109776,0.3709677419354838,3.422060024499795,1.0,0.02094198400065904,1.417407749483221,0.7691235463349407,0.18658734451054623,0.29448671325199516,0.32195538995508366
Divergent,Insurgent,0.1096450157487018,0.0727845407338043,0.0406061121988592,0.3703416149068323,5.088190585158549,1.0,0.0326256500838392,1.4725690647778793,0.9024113925534928,0.2863145258103241,0.3209147034805875,0.4641181758744688
The Hunger Games,Mockingjay,0.08919382504288165,0.0695540308747856,0.0330188679245283,0.3701923076923077,5.322370293085459,1.0,0.026815077863655487,1.4773493250232412,0.8916428204563798,0.26261937244201905,0.3231120202500053,0.42245743621360143
The Darkest Minds,Never Fade,0.03110353642948445,0.01759084545620549,0.011504047720494247,0.3698630136986301,21.025880456937003,1.0,0.01095691021802173,1.5590406148194997,0.9830148027157702,0.3093289689034369,0.35857989170104054,0.5119211262264777
An Ember in the Ashes,A Court of Thorns and Roses,0.06783876500857633,0.09708404802744425,0.025042881646655232,0.36915297092288246,3.8024060432515987,1.0,0.018456819726440102,1.4312755871949734,0.7906450039511643,0.17903126916002457,0.30132253428579114,0.3135517504791091
Queen of Shadows,Six of Crows,0.06183533447684391,0.10840480274442539,0.02281303602058319,0.36893203883495146,3.403281307607226,1.0,0.01610978878398536,1.4128354664203722,0.7527100042821194,0.15474112856311809,0.29220349873177515,0.2896875384048175
Illuminae,Gemina,0.0797598627787307,0.040566037735849055,0.029416809605488852,0.3688172043010753,9.09177294323581,1.0,0.02618126800220072,1.520057214490052,0.9671502204929369,0.3235849056603774,0.34213002611518173,0.54698788333447
Winter,Six of Crows,0.0829147867540648,0.1055588660934706,0.0305609942964161,0.3685831622176591,3.4917309730410007,1.0,0.021808603424275,1.416562055975544,0.778127356976988,0.1935309973045822,0.2940655188513221,0.3290496456249585
Gemina,Crooked Kingdom,0.028790553289914176,0.053076876255402035,0.010591028060137562,0.3678646934460888,6.930790193378202,1.0,0.00906291542584423,1.497975376358511,0.8810831798941341,0.14859094790777114,0.33243228441381967,0.2837029889248793
Gemina,Winter,0.028790553289914176,0.06135492117596932,0.010591028060137562,0.3678646934460888,5.995683579985906,1.0,0.008824585932422333,1.484880007638015,0.8579131404465729,0.1331293037490436,0.3265449094498277,0.2702418705325682
Lady Midnight,Six of Crows,0.03165134822569846,0.07797187899446101,0.011625783675208473,0.3673076923076923,4.710771332492644,1.0,0.009157868581342765,1.4573088842640738,0.8134678944612669,0.11863354037267082,0.31380367552964594,0.25820497808202725
Crown of Midnight,A Court of Mist and Fury,0.09082332761578045,0.10042881646655231,0.033276157804459694,0.3663833805476865,3.6481897670247863,1.0,0.02415487850445293,1.419740511716723,0.7984052759076415,0.21064060803474485,0.29564593547392737,0.34886205748135823
This Savage Song,Crooked Kingdom,0.027451457788057704,0.053076876255402035,0.01004321626392355,0.36585365853658536,6.892901096442157,1.0,0.008586178635876419,1.493224925904943,0.8790545333166437,0.14248704663212433,0.3303085271001839,0.2775369210114119
The Wrath & the Dawn,The Rose & the Dagger,0.0421206403311218,0.023373303305131172,0.01533873029399233,0.36416184971098264,15.580247471098264,1.0,0.01435423179212668,1.5359674411655664,0.9769666270269944,0.30582524271844663,0.3489445328078364,0.5102059248554913
Lola and the Boy Next Door,Isla and the Happily Ever After,0.031712216203055574,0.026781910037129465,0.011504047720494247,0.3627639155470249,13.545109928459256,1.0,0.010654733999066014,1.527248870092336,0.9565055284818925,0.2448186528497409,0.34522786719132353,0.39615468504623974
Delirium,The Fault in Our Stars,0.031042668452127335,0.09191064580923976,0.011260575811065798,0.3627450980392157,3.9467147123750164,1.0,0.008407424105988662,1.4250017558070391,0.770544462422093,0.1008174386920981,0.2982464786973842,0.2426308271653032
Red Queen,A Court of Thorns and Roses,0.0676672384219554,0.09708404802744425,0.024528301886792454,0.36248415716096327,3.7337149050325373,1.0,0.017958892461950815,1.4163035509072497,0.7853099894310455,0.17492354740061164,0.29393667101983584,0.30756716691970426
Heartless,Winter,0.035303426867125204,0.06135492117596932,0.01278227524499361,0.36206896551724144,5.901221264367817,1.0,0.010616236272319545,1.4713895830214536,0.8609375985866616,0.15239477503628446,0.3203703413840062,0.2852011494252874
The Assassin's Blade,Empire of Storms,0.03061659261062755,0.03542516282183943,0.011077971878994461,0.36182902584493043,10.21389873815526,1.0,0.009993374100713054,1.5114677355159338,0.9305855515826631,0.2015503875968992,0.3383914346946653,0.3372719012386164
A Court of Thorns and Roses,Heir of Fire,0.0925342640674214,0.0725291563803524,0.0334553503022048,0.3615455381784728,4.984830325096855,1.0,0.0267439181931179,1.4526812781189582,0.8809052890881227,0.2542043984476067,0.3116177546564956,0.4114065719061378
Harry Potter and the Prisoner of Azkaban,Harry Potter and the Deathly Hallows,0.035364294844482315,0.030555724633270435,0.01278227524499361,0.3614457831325302,11.829069265108243,1.0,0.011701693589875823,1.5181863180271427,0.9490240619215885,0.2405498281786942,0.34131931757922634,0.38988623817981094
Ruin and Rising,Cress,0.03591210664069633,0.06865907845882281,0.012964879177064946,0.3610169491525424,5.258109448250992,1.0,0.010499187029599765,1.4575361902103303,0.8399831402074929,0.1415282392026578,0.31391068934233834,0.2749233681932925
